Description,Severity,Status,First Seen,Issue age,Lines of code,Redundant lines of code,Occurrences,Same file,Same component,Technology,Locations
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/ImportVluchtPlan.tsx#L110:115,src/helpers/ZustandStates/popUpState.ts#L6:11,src/hooks/zustand/tools/useDeletePointState.ts#L101:106"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,8,8,2,false,true,TypeScript,"src/helpers/tokens/ArcGISUserToken.ts#L34:41,src/helpers/refreshToken.ts#L10:17"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,8,8,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/index.tsx#L42:54,src/hooks/features/useRenderPoints.ts#L102:114"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx#L62:69,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L87:94"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,true,TypeScript,"backend/src/helpers/queries/pointFields.ts#L74:81,backend/src/routes/geometries/updateGeometry.ts#L74:81"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step2/index.tsx#L28:35,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx#L15:22"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step3/Form.tsx#L13:21,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx#L19:27"
8 lines occurring 2 times,HIGH,RAW,2026-06-04,25,8,8,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L114:122,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L148:156"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L53:61,src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/PointsList.tsx#L54:62"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,8,8,2,false,true,TypeScript,"src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useGeometryPlanImages.ts#L19:29,src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/usePointPlanImages.ts#L28:38"
6 lines occurring 3 times,HIGH,RAW,2026-06-04,25,6,12,3,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L82:87,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L114:119,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L148:153"
8 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,8,8,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/templateFlightStates.ts#L33:40,src/hooks/zustand/voorbereiding/useFlightPlanState.ts#L73:80"
6 lines occurring 3 times in 3 files,HIGH,RAW,2026-06-29,0,6,12,3,false,false,TypeScript,"src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx#L14:19,src/hooks/zustand/useDrawingStore.ts#L16:21,src/hooks/zustand/useEnrichedPointState.ts#L32:39"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/PointsList.tsx#L10:17,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L10:17"
7 lines occurring 2 times,HIGH,RAW,2026-06-04,25,7,7,2,true,true,TypeScript,"src/hooks/hover-click-handlers/useFeatureLayerPopup.ts#L141:150,src/hooks/hover-click-handlers/useFeatureLayerPopup.ts#L162:170"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L91:99,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L171:179"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L34:44,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts#L43:53"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,false,Angular Templates,"index.html#L6:11,public/index.html#L6:11"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/BottomTabs/KaartlagenlijstTab.tsx#L6:14,src/Components/HomePage/Body/Left/Common/BottomTabs/SearchedTab.tsx#L6:15"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,6,6,2,false,false,TypeScript,"src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts#L54:60,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx#L120:126"
6 lines occurring 2 times,HIGH,RAW,2026-06-10,19,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/Buttons.tsx#L64:71,src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/Buttons.tsx#L83:90"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/hooks/filters/usePlansFilterStore.ts#L9:18,src/hooks/filters/usePointsFilterStore.ts#L12:21"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,6,6,2,false,true,TypeScript,"src/helpers/ArcGISHelpers/createPin.ts#L18:25,src/helpers/ArcGISHelpers/createYellowBorder.ts#L10:17"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx#L104:112,src/Components/HomePage/Body/Left/Common/ResultTab/ListPointsFunctions/index.tsx#L118:126"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/Buttons.tsx#L11:18,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx#L17:24"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,6,6,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L35:46,src/hooks/viewPlan/useMapPointSelectionClick.ts#L28:39"
6 lines occurring 2 times,HIGH,RAW,2026-06-29,0,6,6,2,true,true,TypeScript,"backend/scripts/verify-regio-apis.ts#L172:177,backend/scripts/verify-regio-apis.ts#L196:201"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,false,TypeScript,"src/Types/index.ts#L31:36,src/hooks/flightPlan/populateFormFromPlan.ts#L4:9"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processGeometry.ts#L26:32,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processPoint.ts#L22:28"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/FiltersSection/FilterInput.tsx#L10:15,src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx#L11:16"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx#L45:67,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewGeometriesList.tsx#L38:56"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/ClickedPlan.tsx#L18:25,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlanDetails/DropDown.tsx#L36:43"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/index.tsx#L28:37,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useFilterPlanPoints.ts#L13:22"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,7,7,2,false,true,TypeScript,"src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L43:52,src/hooks/zustand/nabewerking/useCreateReportState.ts#L55:64"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section2.tsx#L7:14,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section4.tsx#L9:16"
6 lines occurring 2 times,HIGH,RAW,2026-06-04,25,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts#L38:43,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts#L64:69"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L8:15,src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L9:16"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processGeometry.ts#L127:135,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processPoint.ts#L114:122"
6 lines occurring 2 times,HIGH,RAW,2026-06-04,25,6,6,2,true,true,TypeScript,"src/hooks/hover-click-handlers/useFeatureLayerPopup.ts#L143:150,src/hooks/hover-click-handlers/useFeatureLayerPopup.ts#L154:160"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L47:55,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L31:39"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,6,6,2,false,true,TypeScript,"src/helpers/ArcGISHelpers/createPin.ts#L22:27,src/helpers/timeslider/selectedPlansPointsList.ts#L130:135"
7 lines occurring 2 times,HIGH,RAW,2026-06-04,25,7,7,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/index.tsx#L126:133,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/index.tsx#L135:142"
6 lines occurring 2 times,HIGH,RAW,2026-06-04,25,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L24:31,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L53:60"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/index.tsx#L13:20,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx#L15:22"
7 lines occurring 2 times,HIGH,RAW,2026-06-04,25,7,7,2,true,true,TypeScript,"src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L170:176,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L198:204"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/PointDetails.tsx#L7:14,src/Components/HomePage/Body/Left/Common/ResultTab/PointDetails.tsx#L8:15"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx#L69:78,src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx#L36:45"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/Buttons.tsx#L45:50,src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L81:86"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-05,24,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/drawYellowPlanGraphics.ts#L61:69,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/index.tsx#L77:85"
7 lines occurring 2 times,HIGH,RAW,2026-06-04,25,7,7,2,true,true,TypeScript,"src/hooks/hover-click-handlers/useFeatureLayerPopup.ts#L154:162,src/hooks/hover-click-handlers/useFeatureLayerPopup.ts#L164:172"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/ChangeFlightPlanStatus/FlightPlan.tsx#L24:32,src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step1/SinglePlan.tsx#L26:34"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx#L44:51,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L33:40"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/FiltersSection/FilterInput.tsx#L2:7,src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx#L4:9"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/utils/useCreateData.ts#L88:94,src/utils/useUpdateData.ts#L69:75"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"src/Components/DashboardPage/AddUser/index.tsx#L46:52,src/Components/DashboardPage/EditUser/index.tsx#L52:58"
6 lines occurring 2 times,HIGH,RAW,2026-06-04,25,6,6,2,true,true,TypeScript,"backend/src/services/getKeycloakAdminToken.ts#L6:14,backend/src/services/getKeycloakAdminToken.ts#L78:85"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"backend/src/routes/template_plans/createTemplateFlightPlan.ts#L11:29,backend/src/routes/template_plans/createTemplateName.ts#L10:25"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"backend/src/routes/geometries/getGeometries.ts#L42:49,backend/src/routes/points/getPoints.ts#L99:106"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-06,23,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/Buttons.tsx#L14:20,src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step2/Buttons.tsx#L17:23"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx#L402:411,src/hooks/hover-click-handlers/useDrawYellowMarkers.ts#L42:51"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/DashboardPage/AllUsersTable/index.tsx#L10:16,src/Components/DashboardPage/shared/keycloakRoleTypes.ts#L12:18"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-06,23,7,7,2,false,false,TypeScript,"src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts#L120:129,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L50:59"
6 lines occurring 2 times,HIGH,RAW,2026-06-04,25,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/types.ts#L34:39,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/types.ts#L51:56"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx#L48:54,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useClickOutside.ts#L8:14"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,false,TypeScript,"src/Types/installer.ts#L2:7,backend/src/routes/installers.ts#L14:19"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step2/index.tsx#L21:26,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step3/index.tsx#L21:26"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-10,19,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/GeometriesList.tsx#L201:209,src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L32:40"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx#L272:280,src/hooks/features/useHoverPointsAndGeometries.ts#L68:76"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx#L44:50,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L49:55"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts#L6:11,src/hooks/zustand/shared/flightPlanFormFields.ts#L2:7"
6 lines occurring 2 times,HIGH,RAW,2026-06-10,19,6,6,2,true,true,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx#L19:24,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx#L136:141"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,6,6,2,false,false,TypeScript,"src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx#L19:24,src/api-hooks/templateFlights/types.ts#L4:9"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-06,23,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx#L106:117,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/List.tsx#L55:66"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Tools/EditGeometry/ActionButtons.tsx#L5:11,src/Components/HomePage/Body/Left/Tools/EditGeometry/SingleGeometry.tsx#L8:14"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/utils/useCreateData.ts#L67:73,src/utils/useUpdateData.ts#L49:55"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processGeometry.ts#L84:89,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processPoint.ts#L72:77"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,true,TypeScript,"src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx#L96:105,src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L106:115"
7 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-29,0,7,7,2,false,false,TypeScript,"src/helpers/points/buildPointUpdatePayload.ts#L4:10,backend/src/helpers/validators/finishedPlan.ts#L27:33"
6 lines occurring 2 times in 2 files,HIGH,RAW,2026-06-04,25,6,6,2,false,true,TypeScript,"src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PlansList.tsx#L25:33,src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L29:36"
